"id","snapshot_id","posicao_ranking","video_id","titulo","canal_id","canal_nome","visualizacoes","likes","comentarios","duracao_segundos","tipo_produtor","tipo_conteudo","justificativa","classificado_com","data_publicacao","categoria_coleta"
"1985","31","221","_Am7a5I9_lI","Ela Derrubou Lenços no Aquário e Não Esperava Esse Resultado!","UCST402OVfXKwptSgrxWDRZg","shortsada","2728771","58351","36","20","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-20T00:00:03+00:00","15"
"1986","31","222","Bg6sr4DfsSU","Vou da um jeito","UC9hIgTJvbE8PB7eOTQjhPwQ","A L Ê ","801288","14260","8","50","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-25T18:47:26+00:00","15"
"1987","31","223","HPFqKBanGJs","O Cachorro Estava ANDANDO! #curiosidades #incrivel #cachorro","UCnzTz3rXi9wT5eqMbWmawXQ","Kxorro Doido","1877506","104100","289","25","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-22T21:18:27+00:00","15"
"1988","31","224","RKGrh2oZwjs","top #boi #cachorro #agro #vaca #agro #fazenda #shortvideo #shortsfeed #boiada #cavalos #viral","UCFC7iNeGyr86C0ARXM2NNIw","Mundo da Montaria ","895759","11379","46","35","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-25T12:42:05+00:00","15"
"1989","31","225","ZlxO2CdZjcM","1 dia aleatório comprando coisinhas pra geladeira ✨","UCSYjZad7VYad0fJUVb-BZ8A","Thais Nunes Linares","1474180","128577","1067","82","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-24T16:29:21+00:00","15"
"1990","31","226","QRzbgQu04-8","Qual é você?","UC5V02wKlhOb-0B2esmPX1AA","Luana Japa","2206878","54219","147","27","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-20T22:36:40+00:00","15"
"1991","31","227","qmNbAVmhX4Q","#shorts #fy","UC5XkGW6tYSyWZR-0-7uYe-Q","Familia Dantt","384100","3739","4","10","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-27T21:22:56+00:00","15"
"1992","31","228","2ZPO6KtoD4Q","TREND COPA PORTUGAL 🇵🇹✨⚽️• qual vai ser o próximo país? #makeup #bbiamarall","UCYtI-862ojEBkTZDiIg74uA","Bia Amaral","4213031","87190","1122","34","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-27T23:47:00+00:00","17"
"1993","31","229","ep1xiPdDwNU","O NEYMAR ta destruindo os SITES da COPA DO MUNDO","UCskOkN5gEfv3rESJrDaTmKg","Outset Sports","2742557","156864","683","66","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-25T21:10:52+00:00","17"
"1994","31","230","OCIyhzovyG4","Esse cara marcou o pior hat-trick do futebol","UCAiy7ojr1Xj8JlYsxrtN9vQ","FBF esportes","1955635","88745","251","72","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-26T16:15:43+00:00","17"
"1995","31","231","CePy27vttMo","BATEMOS O RECORDE MUNDIAL 😱","UCjpeCqs06dmnirIhJ7PFYcg","LUKINHAS FREESTYLE","3564174","129419","292","68","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-27T14:40:47+00:00","17"
"1996","31","232","0WCIsRrkx1c","Ela conseguiu segurar muito mais de 10 bolas 😲🏐","UCHBrhBhDaGWY4cN-TvVvpIw","Rafa Clips Br ","1050475","43552","43","24","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-27T17:19:20+00:00","17"
"1997","31","233","PAXIs645xT0","Virgínia tá magoada 😬","UCgy43GPxgb3W2JLEJH8j2fw","Dudufootz","1107349","36134","92","45","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-27T15:00:19+00:00","17"
"1998","31","234","nvZlA1kZeho","#futebol #shorts shor","UCuCN9unMRuk1FFzvETSfAqg","Wylame Barbosa ","3841890","53474","735","12","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-25T16:44:52+00:00","17"
"1999","31","235","y9biUEYp9so","JUNTANDO messi, neymar e cristiano ronaldo","UCMcnP2jGolNQ4hQBEEsHXyQ","Ike Futebol","1808875","47689","334","64","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-25T15:00:04+00:00","17"
"2000","31","236","wn0La4czF90","EMILLY VICK DANÇANDO MÚSICA DA COPA 🇧🇷","UC63iwP6BtIjxB6xn1GKR6Lw","Emilly Vick","9171396","309174","7240","35","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-18T23:40:34+00:00","17"
"2001","31","237","j16z7Rs4K6g","A Bola da Copa do Mundo vai precisar ser carregada","UCvpGyfQIzrghmPdm7KUDFmg","Sev7n Games OFICIAL","1891553","210525","2609","93","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-26T04:12:36+00:00","17"
"2002","31","238","QbZXSjbz4Sw","ACERTE A CAMISA E GANHE UMA FIGURINHA LENDÁRIA! #shorts","UC2bYhAHyaqfWlPXWBVk4BcA","Enaldinho","776641","30734","131","40","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-28T22:00:08+00:00","17"
"2003","31","239","a1JSpxx88Zs","NEYMAR OU MESSI?! ⚡🏆 #shorts","UCRNaX4zmRKxLwfpr5PB5ffQ","Yaguera","1102102","56073","25","28","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-26T21:28:46+00:00","17"
"2004","31","240","CWFlRPmg9-8","FLAMENGO 0 X 3 PALMEIRAS | MELHORES MOMENTOS | 17ª RODADA BRASILEIRÃO 2026 | ge.globo","UCgCKagVhzGnZcuP9bSMgMCg","ge tv","3129584","73024","8809","324","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-24T02:12:00+00:00","17"
"2005","31","241","vk8x9EDcGsM","NEYMAR SE VINGOU DO ÁLBUM DA COPA","UCkNCSHBpYKXm1_2_yak54vw","Vitin Futebol","3742962","105130","449","37","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-21T17:00:19+00:00","17"
"2006","31","242","eV7zkAyX4ho","AS COISAS QUE EU ASSISTIA EM 2018","UC5CCVhUiNLDTOKBRBxaorPA","Buguei Meu Cérebro (André Flores)","1489430","75328","1232","29","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-25T22:00:22+00:00","17"
"2007","31","243","-cXkGm0__wA","Stephen Curry e sua filha tem uma conexão 😭❤️ #shorts","UC6A4YE9ND_2HYJ7onhrwPZA","Doutor Shorts","635750","33318","23","16","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-27T18:00:17+00:00","17"
"2008","31","244","6T7qWBHupqY","O Santos QUEIMOU o Robinho Jr!","UCFrPEtzMAcEtjiKpfJ_rkKw","Tete Resenha","1042588","47348","532","26","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-25T21:12:15+00:00","17"
"2009","31","245","xtPgkkccIW0","COPA DOS YOUTUBERS","UCgBzsZuViP4Mc9CcwggD7cw","Rafaella Baltar","1018273","14711","97","16","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-25T22:09:54+00:00","17"
"2010","31","246","UBxNRBF9_5U","Ronaldo chuta a bola de fogo! 🔥","UCHtrzOuJEKWu5YwQnou1HVA","Fut Nove ","3082938","183412","729","43","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-21T19:00:33+00:00","17"
"2011","31","247","d2VEQu1vKMk","Ronaldo ❤️","UCIuX1eVHXhhltyARtScdfmA","Skelly","14432448","325771","828","59","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-24T22:52:52+00:00","17"
"2012","31","248","YyB59FEgDuU","Tipos de goleiro!!! #futsal #futebol #resenha","UC6xtcB4fiaRKch-9LeVdH5g","SENNE GK","714353","33123","73","31","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-27T23:05:02+00:00","17"
"2013","31","249","AdPJ288z27E","QUAL JOGADOR VAI SAIR PRO NEYMAR ENTRAR NO ÁLBUM?🤔🤯","UCt1RuTkIhp9NfzSsugXBwxg","Futeosidades","1163875","24572","125","30","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-25T23:30:03+00:00","17"
"2014","31","250","VJXT9i_8xf4","Ronaldo And Neymar Dancing Like Daughters..😍❤️","UCf07_zJEZAfr8vPof-2cjTQ","FlashPass","8898110","148498","879","30","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-23T12:16:12+00:00","17"
"2015","31","251","taKyo-JRcms","BRASILEIRÃOb - RODADA 17 #corinthians #brasileirao #atléticomineiro","UCsGzkTfn9miUC6S4XwSyJOg","GolPlay","907441","11739","131","15","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-25T21:00:00+00:00","17"
"2016","31","252","BVmeaa2dZvI","Realizando o sonho do Sr.Wilson, obrigado!@seriea","UC9-ePrUPyfB75iUzpXRMqBg","Matheus Mazzola","712078","68488","280","77","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-28T17:51:15+00:00","17"
"2017","31","253","vaJmuWe9pkA","Essa Atuação Merece o Oscar 🏆⚽","UCSVdsONXQVaCDYLuOujTF2A","Coffee Dfn Show","2193267","80611","106","21","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-22T15:56:13+00:00","17"
"2018","31","254","LLLiya_TzxA","Vagner Mancini conta SURGIMENTO de NEYMAR no SANTOS! #futebol #neymar #podcastclips","UCi0MOHK1kVD4E0SCTPX0OYQ","Entrelinhas FC","718264","0","215","76","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-26T21:28:13+00:00","17"
"2019","31","255","g82Fqstqepk","COPA 2026: BRASIL X MADAGÁSCAR","UCx2qA_FZrO-WRJOPV0o1SHg","Diogo Matheus","597011","42350","389","27","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-28T23:50:10+00:00","17"
"2020","31","256","8qTKh3BJwic","O motivo de nunca jogar na NBA 🤯#curiosidades #nba","UCOVwIfV0W3USqZ0Vg-rRLXg","Kevem Shorts br","2319578","72657","117","21","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-21T15:12:20+00:00","17"
"2021","31","257","Rs_rDqyeFQk","Quando Messi conheceu o professor","UCCQvoNvt1Z9Oj3uN8VrTaIQ","Futebol com Histórias","1051511","42012","259","17","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-25T12:21:36+00:00","17"
"2022","31","258","0n3mkqkb6ho","RANKEANDO JOGADORES MAIS BONITOS DA COPA DO MUNDO 🧐","UC-hvL6NjWiHqMI1rP4a29tA","Cayo Da Resenha","572444","42798","275","86","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-28T23:08:30+00:00","17"
"2023","31","259","Xt7saFP_hQU","Rivaldo Fala sobre o Treinador que não Gostava dele","UCip6p3UCcMX3vYV9i7rsZrw","Craque do Fut","612493","52573","451","71","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-27T21:57:58+00:00","17"
"2024","31","260","peGxijJ5mKQ","😱 A luta mudou completamente depois que ele tirou o óculos","UCIZ13ulXi0z1MmIIiDANiPQ","Igoow Shorts 🥶","746637","74361","2577","19","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-27T00:00:00+00:00","17"
"2025","31","261","fiom00I5QuY","Isso é papo de undaia. 🔥 #undaia #shortsfeed #shorts #feed #futebol #ytshorts","UCvd_vlzrX4eYIcuYi9-TpJQ","Tayla Queiroz e Família ","2177380","32457","268","16","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-21T21:18:11+00:00","17"
"2027","31","263","pW42hmFv1Wk","Querem DESCONVOCAR ele por causa de uma REAÇÃO?","UC7hZAMorul3OfjwGUaPYtjA","Nerfando Futebol","2116217","0","678","75","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-23T14:00:35+00:00","17"
"2028","31","264","fHkZhQ7GnB8","Training For Monster Block 🥶💀 #volleyball #volleyballplayer","UCYstSvd51xkne3WnUJh751Q","ACE VOLLEYBALL ","8821993","0","230","12","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-26T08:03:14+00:00","17"
"2029","31","265","dBcTyyyKNU8","ACERTE O JOGADOR DA SELEÇÃO PARA CHUTAR","UCRcm1ySdquHEzFVvv69WgrQ","Tulinho Oficial","747696","28453","60","44","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-26T22:10:43+00:00","17"
"2030","31","266","jtVSaQKQ_ow","O que vc precisa saber antes da copa do mundo começar 👀🌎","UCQ6CxY2mfU7gWTTSc70lv0w","Kaiozin Futebol ⚽️","696157","58352","564","79","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-28T15:37:45+00:00","17"
"2031","31","267","s5LQkI_Z4LI","Neymar ou Mbappé? #neymar #mbappe #copadomundo","UCRSuVS12pGcB26hv5WV-mnA","Mundo Di Fut","764425","100016","187","23","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-26T15:21:27+00:00","17"
"2032","31","268","a7lfMRD6eA4","TEM DIA QUE É NOITE... 😬🧤","UCZiYbVptd3PVPf4f6eR6UaQ","CazéTV","573647","26794","1639","16","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-28T02:14:16+00:00","17"
"2033","31","269","tJNjuyeRPGg","This Trick Shot Almost Made Him QUIT","UCRijo3ddMTht_IHyNSNXpNQ","Dude Perfect","27658629","721269","1176","66","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-25T18:55:41+00:00","17"
"2034","31","270","hHIwE5WiAJw","Quando a arbitragem decide trabalhar #shorts #futebol","UClpMRHo5-JTsGvMu4zTmVCw","Leozin","2835379","119879","199","62","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-21T00:32:27+00:00","17"
"2035","31","271","j3rkjAwh_A8","Yildiz VS Lehmann VS De Bruyne VS Messi VS Ronaldo #shorts","UCLK4BZLBEACyp-6o0iW_GWg","FOOTIEHAWK","7892175","262263","575","26","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-26T12:40:49+00:00","17"
"2036","31","272","WGkpouTzsVk","A CBF confirmou que Neymar pode ficar FORA da copa do mundo por conta da LESÃO","UCkepdxbTWMqmjCom5e-Ri1Q","Clipez","591242","9027","196","25","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-28T15:15:05+00:00","17"
"2037","31","273","3niUxG06GVY","QUEM VAI LEVAR A BOLA DE OURO","UCXFBGWE1dxU8guNvIwhCwZw","Lucas Veloso","1345581","125863","951","149","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-26T13:18:20+00:00","17"
"2038","31","274","j-IOIAiOjF4","The Dream Is One Step Closer 💖🥹 #football #ronaldo #messi #brazil  #mbappe #neymar #worldcup #brasil","UC-cWSxPyTxooRg-UHLYAkSw","Futsoul","4007460","84583","700","38","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-23T12:45:16+00:00","17"
"2039","31","275","HrcvcLvV5vc","Ronaldo & Neymar's Daughters Dance..😂❤️","UCPXZcYED1-EtAjSthzZCOTA","217aep","5423637","0","732","32","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-21T12:00:34+00:00","17"
"2040","31","276","O410mViufjA","SKATE MALUCO","UCjaxmdb_gTWbz9XF5rzvgGg","Natan por Aí","891636","45728","78","60","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-25T21:45:01+00:00","17"
"2041","31","277","hyPbBxu7uwI","Vini Jr & Donnarumma 💔","UC7CwK6wXXYQZDgAP08QyfOw","OffsideShorts90","4920542","97994","557","19","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-26T01:12:42+00:00","17"
"2042","31","278","T-zXV-NuriQ","Sobrevivi na Civilização da Música!","UCEcia6mLhtkTyX2D4n3nLHA","Problems TV","21013","712","27","5043","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-29T18:00:06+00:00","20"
"2043","31","279","tup6is0-qY0","Let's celebrate Hay Day's 14th Birthday!","UCBrMq7wkdPWb3PxR-GUR61A","Hay Day","1166074","23975","1177","246","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-29T07:45:06+00:00","20"
"2044","31","280","_2cbKG2qX08","DESMASCAREI +10 MITOS SECRETOS NO PARKOUR DE TECLADOS","UCU6bO4X3CUGm3gSy9cCdNuw","Pabllym GO!","25686","2725","16","1179","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-29T13:30:35+00:00","20"
"2045","31","281","P16FbW7nLoU","FORZA HORIZON 6 - ENCONTREI as GARAGEM ABANDONADAS! (TODAS)","UCHuZmQ0lSW8TG81dVZZh5rw","LipaoGamer","21340","1750","122","1361","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-29T17:30:24+00:00","20"
"2046","31","282","WVK5-QB3KbI","SOBREVIVA NESSA COMPETIÇÃO DE ERROS NO ROBLOX","UCdK8veAN0I3-9gs2Xqa7v9A","Amy Scarletona","122115","5388","478","913","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-28T23:00:28+00:00","20"
"2047","31","283","H2GLY-IZkqE","⬜ PRINCIPAIS VS SECUNDÁRIOS NO ESCONDE-ESCONDE DO MINECRAFT!","UCSRhHqL5nIlhyt1-LIzsXJA","Mundo Torajo Jovem","186258","16797","1730","1167","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-28T21:34:52+00:00","20"
"2048","31","284","tfLejvRkUlk","ENCONTREI a NOVA MOTO SECRETA em SUPER BEAR ADVENTURE !! *NOVA ATUALIZAÇÃO??*","UCsuHTmaYOim2oHxjyEf4nAg","NightExtreme","22500","685","43","996","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-29T15:54:44+00:00","20"
"2049","31","285","P5WhE9cK19U","DESAFIO PIZÃO VS LARRYZINHO COM O MARTELO DE APAGAR BRAINROTS NO ROUBE UM BRAINROT!","UCMqwki1wq79sf5IBueB9pQQ","PIZÃO","118305","3006","288","1178","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-28T22:05:58+00:00","20"
"2050","31","286","kQJrU49jVtw","TENHO 60 SEGUNDOS PARA ENCHER O BOTE COM ITENS * e tentar sobreviver em alto mar *","UCH2958aySlHIuMzpUE8Xe9A","Tex HS","31894","2298","366","1563","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-29T13:00:20+00:00","20"
"2051","31","287","ZBLC5WSUTvM","EXPLORANDO LOCAIS ABANDONADOS DA MINHA INFÂNCIA em BROOKHAVEN...","UC6r1LcZuTYSFjPud1AOWbCA","Yaszoca TV","16724","659","25","3528","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-29T13:58:43+00:00","20"
"2052","31","288","qJCfRzHQ2nM","TEM MAIS UMA NOVA PROMOÇÃO NA PS STORE, GAME GRÁTIS COM PLATINA e PRÉ-VENDA DE COD MODERN WARFARE 4","UC04MPfu_LbiCL71rruQOpsA","JOAO_PSX","31467","5525","264","622","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-29T15:00:03+00:00","20"
"2053","31","289","ubTAL7kOfiA","JOGUEI DRESS TO IMPRESS EM DUPLA COM MARCELO!","UCoU1JKG3dVHiwX_SULxCTxg","Dudaberud","20533","907","59","760","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-29T13:30:35+00:00","20"
"2054","31","290","tneNOAY3nlM","NUNCA CONFIE NO GARFIELD... ELE SÓ PARECE FOFO.","UCUaUhkLyJCgVOMB8YOKSN8g","Play Guima","126523","4195","643","1236","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-28T22:15:28+00:00","20"
"2055","31","291","8BJFQtAOru0","Poppy Playtime DE COSTAS é POSSÍVEL?","UCJm7iNPKhW7JzAP9PqMc_qQ","Eri","33602","2147","365","1800","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-29T15:00:10+00:00","20"
"2056","31","292","_3TODqnq894","ESCOLINHA DO RAFINHA #5 BUILD A BOAT (Hoverboard Futurístico)","UCGOAV_SIIhdwA5PnqB-2bDg","Rafinha Betero","19294","781","100","1323","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-29T14:30:32+00:00","20"
"2057","31","293","eig39fmy8Ko","Tive que fazer... Uma Longa Caminhada","UCRb1QRG7BOKFri_9Pkpaqrg","MelzinhaMel Games","24572","2296","489","1380","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-29T16:00:04+00:00","20"
"2058","31","294","v_sgIMK-sf8","Minecraft, mas os Drops Aleatórios são Pokémons","UC40B1IOUytiN6AmnlR3BRaw","Xey","18670","658","13","1193","nao_classificado","nao_classificado","Coleta realizada com CLASSIFICACAO_ATIVA=false (modo economia). Classificação Anthropic adiada para execução retroativa.","nao_classificado","2026-05-29T14:15:06+00:00","20"
